title,visitId,name,persistentCart,timestamp,Sys_date
Track Your Repair - Best Buy,40695793-46b8-4287-b8ff-6884a57ed5c9,AMRUTHABOYAPATI,True,01/21/2025 19:55:17,01/21/2025
Track Your Repair - Best Buy,58fc7539-24d6-4237-8c56-a6d21a81ecee,SRIKANTHPITTA18,False,01/21/2025 06:36:32,01/21/2025
Member Deals - Best Buy,b0357424-8001-494f-ae1e-072f0352b8c4,VIJAYCHIMATA,True,01/21/2025 03:37:59,01/21/2025
Clearance Electronics Outlet - Best Buy,cd4113dd-805b-4d6e-acdb-141a9a5f454a,SHIVA005_ARCH,True,01/21/2025 23:29:32,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,1a062dd4-4b6d-4f0f-b8c3-dfc874b5237f,ABAGAM,False,01/21/2025 09:12:52,01/21/2025
Schedule a Service - Best Buy,846e60ee-c0bc-46f0-8fae-0e5bd047010d,MANIDEEPBOYAPATI9,False,01/21/2025 22:02:25,01/21/2025
Member Deals - Best Buy,b3a4aaea-773a-4a53-bd6e-f4cae364d747,SRIBIGDATA24,False,01/21/2025 16:31:57,01/21/2025
Remote Support: Geek Squad - Best Buy,ec368111-bb0a-449b-93b4-527a8829c6c5,SHIVA005_ARCH,False,01/21/2025 03:16:56,01/21/2025
Member Deals - Best Buy,eacdd6cd-38a2-48bf-8c0f-4067e9f4b313,ABAGAM,True,01/21/2025 12:35:23,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,16f345ee-9525-4251-9831-9f3874b01986,VIKATARI,True,01/21/2025 20:29:15,01/21/2025
Cart - Best Buy,404e7f93-c783-4df0-ab14-ac107ef641c7,ANVITAD23,True,01/21/2025 05:30:04,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,5c15ce60-bb4b-4c45-a3f0-2b27987258ba,VIKATARI,False,01/21/2025 16:56:43,01/21/2025
Clearance Electronics Outlet - Best Buy,9338fd64-f789-496c-8773-d2124ffff068,MANIDEEPBOYAPATI9,True,01/21/2025 23:40:30,01/21/2025
Remote Support: Geek Squad - Best Buy,8514e0dd-8e7d-49e1-910e-52d171f045f3,SHIVA005_ARCH,False,01/21/2025 19:19:51,01/21/2025
Schedule a Service - Best Buy,86d8fa9b-e635-42c1-848e-f848affa7682,BHAVANA916,True,01/21/2025 01:31:27,01/21/2025
Clearance Electronics Outlet - Best Buy,dbd9094e-c7bd-4051-b2fd-888008931d52,NANDY_12,True,01/21/2025 18:57:55,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,b5ec4970-7d96-442d-9e71-f37829653824,MANIDEEPBOYAPATI9,True,01/21/2025 20:05:36,01/21/2025
Best Buy Support & Customer Service,82fb675c-2415-449f-84fc-00588d0f5a50,VIKATARI,False,01/21/2025 04:34:49,01/21/2025
Remote Support: Geek Squad - Best Buy,8c822917-c3fb-413b-9440-bd9627f5a68e,ANVITAD23,True,01/21/2025 12:08:36,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,34a4ac26-788c-42e2-bdf1-528fadc45861,NANDY_12,False,01/21/2025 13:19:41,01/21/2025
Schedule a Service - Best Buy,e4d1178b-bb4a-413a-b120-96a6a57c640c,BHAVANA916,False,01/21/2025 01:05:53,01/21/2025
Best Buy Support & Customer Service,f25d14e0-8379-40a5-98eb-d7d039fb30ef,NANDY_12,False,01/21/2025 21:07:05,01/21/2025
Clearance Electronics Outlet - Best Buy,d3b98334-7623-4b44-bcf3-267c93aa22f9,SASI2025,True,01/21/2025 09:36:27,01/21/2025
Best Buy Support & Customer Service,5f677669-b446-4a14-bd98-3197e4f2090d,SRIBIGDATA24,False,01/21/2025 20:20:23,01/21/2025
Clearance Electronics Outlet - Best Buy,dccf290e-8431-44f4-999c-d16775974002,MANIDEEPBOYAPATI9,False,01/21/2025 05:46:09,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,0f4adfd3-5ae1-478f-b053-bf160f319d44,VIJAYCHIMATA,True,01/21/2025 17:16:41,01/21/2025
Track Your Repair - Best Buy,8dc66f46-7f54-46b3-b14a-211ca17d7d4a,NANDY_12,False,01/21/2025 14:06:55,01/21/2025
Cart - Best Buy,25684fc9-50af-4ed7-a110-293689245c6c,SRIBIGDATA24,True,01/21/2025 00:52:04,01/21/2025
Cart - Best Buy,4450e302-fde4-4849-89e0-76ae73e64ef6,NANDY_12,True,01/21/2025 04:30:36,01/21/2025
Clearance Electronics Outlet - Best Buy,8799057c-1a52-4e4f-9bbb-823ac4da3581,SHIVA005_ARCH,True,01/21/2025 05:37:22,01/21/2025
Schedule a Service - Best Buy,14156459-1b0b-4928-bedc-50e604030d9c,ANVITAD23,True,01/21/2025 22:23:40,01/21/2025
Clearance Electronics Outlet - Best Buy,13955c55-fcee-4122-90dc-772e36b8af2f,NAGALAKSHMI529,True,01/21/2025 02:21:16,01/21/2025
Clearance Electronics Outlet - Best Buy,4be64fe1-c1a7-43f0-86ed-65e5abd8eed7,MANIDEEPBOYAPATI9,False,01/21/2025 02:22:56,01/21/2025
Member Deals - Best Buy,843a7473-c822-4580-80f4-67117b1bb535,VIKATARI,True,01/21/2025 10:09:00,01/21/2025
Best Buy Support & Customer Service,b258493b-aa33-4adc-bb63-17b45c743190,MANIDEEPBOYAPATI9,False,01/21/2025 20:17:54,01/21/2025
Remote Support: Geek Squad - Best Buy,e823f282-1e5f-4551-8fa1-454431e3fe36,SRIBIGDATA24,True,01/21/2025 13:22:33,01/21/2025
Clearance Electronics Outlet - Best Buy,8d3f1567-ae07-437f-8f3e-51cc87d8f75d,AMRUTHABOYAPATI,False,01/21/2025 00:28:10,01/21/2025
Best Buy Support & Customer Service,4bf8bd59-b974-4907-80ef-abbd2bf4e5b1,BHAVANA916,True,01/21/2025 05:39:12,01/21/2025
Remote Support: Geek Squad - Best Buy,4383b155-6333-4718-9cdb-c04d26b6b516,THOTARAVANA3,False,01/21/2025 10:31:34,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,59e14e6e-fe51-4537-9313-98eb05623c7d,BHAVANA916,True,01/21/2025 09:38:31,01/21/2025
Schedule a Service - Best Buy,947b38e9-89a3-459d-ae65-2d65777497b3,NANDY_12,False,01/21/2025 17:36:08,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,2f57ff53-b4f0-47e2-8cf2-e3cf74774513,THOTARAVANA3,False,01/21/2025 13:35:18,01/21/2025
Member Deals - Best Buy,2bfc6274-859f-4084-aca2-cddf04b940a8,SHIVA005_ARCH,False,01/21/2025 10:25:11,01/21/2025
Remote Support: Geek Squad - Best Buy,8a8d51f9-62cc-40f1-abd8-12080765e9ab,SHIVA005_ARCH,False,01/21/2025 08:34:02,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,f4148051-2f02-4e88-9cd7-f4ff7f5f4364,AMRUTHABOYAPATI,True,01/21/2025 02:03:17,01/21/2025
Clearance Electronics Outlet - Best Buy,56b23aaa-2677-45d3-805f-d19c22abda24,NANDY_12,True,01/21/2025 09:47:57,01/21/2025
Cart - Best Buy,3f2c7030-617b-4a6a-b6a4-f4147f7faf10,THOTARAVANA3,False,01/21/2025 18:44:00,01/21/2025
Best Buy Top Deals,39e42c72-e221-4b6b-be5d-81ff71f22d6e,NAGALAKSHMI529,False,01/21/2025 17:27:22,01/21/2025
Best Buy Top Deals,e80597b9-8caf-4b2e-8077-41230309053a,AMRUTHABOYAPATI,True,01/21/2025 01:27:47,01/21/2025
Remote Support: Geek Squad - Best Buy,5a0084d6-ce98-4558-a9c1-aa7dd86471f4,SRIBIGDATA24,False,01/21/2025 13:28:39,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,9f403241-b3e3-4f66-9005-0ce421a806b2,SASI2025,True,01/21/2025 07:56:40,01/21/2025
Remote Support: Geek Squad - Best Buy,78e18e72-fd55-4c4e-97bb-42241d3f38b7,THOTARAVANA3,False,01/21/2025 18:24:23,01/21/2025
Schedule a Service - Best Buy,6d6991f1-7f9e-41d7-9594-9763330af165,AMRUTHABOYAPATI,False,01/21/2025 18:05:40,01/21/2025
Remote Support: Geek Squad - Best Buy,6a88bb40-0fa4-4244-a194-5a8a9f3a2974,SHIVA005_ARCH,True,01/21/2025 23:03:47,01/21/2025
Member Deals - Best Buy,485461cb-101d-44a0-b7a5-1576533f7654,RTUMMALA999,True,01/21/2025 02:55:41,01/21/2025
Track Your Repair - Best Buy,9a826233-9059-4feb-9d92-05db97c241c6,NANDY_12,False,01/21/2025 01:46:02,01/21/2025
Best Buy Support & Customer Service,48d87307-f1f9-4898-bc82-2bbc96aa4f4b,SRIKANTHPITTA18,False,01/21/2025 06:50:20,01/21/2025
Clearance Electronics Outlet - Best Buy,ba8b6c80-9b7b-469b-a86b-d991d24991ef,RTUMMALA999,True,01/21/2025 01:59:22,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,412ee214-6030-42be-91c0-7e31bbb1979e,VIKATARI,False,01/21/2025 05:49:05,01/21/2025
Member Deals - Best Buy,1b7f0094-71e5-42c1-9c26-9c9cf6370043,SASI2025,False,01/21/2025 22:45:42,01/21/2025
Best Buy Support & Customer Service,6b7db04c-4173-41c6-8215-7caa8d96bb70,MANIDEEPBOYAPATI9,True,01/21/2025 21:51:11,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,798ffe44-55b6-45d1-9800-b3131bcc2a3c,SHIVA005_ARCH,False,01/21/2025 17:25:01,01/21/2025
Cart - Best Buy,af41488e-39f3-4aa3-be0c-c0e8a3af54b8,THOTARAVANA3,False,01/21/2025 01:23:55,01/21/2025
Clearance Electronics Outlet - Best Buy,1c48f252-484a-4113-837d-e98950222846,VIKATARI,True,01/21/2025 17:53:20,01/21/2025
Schedule a Service - Best Buy,3a2c8700-fa1c-4f23-8f1a-2f75fcf8f045,SHIVA005_ARCH,True,01/21/2025 19:48:49,01/21/2025
Cart - Best Buy,297dafb3-2e26-431e-8290-1d24ea3af626,NAGALAKSHMI529,False,01/21/2025 17:03:44,01/21/2025
Best Buy Top Deals,70a4aaf0-35ea-4ba3-8aba-f3ac8e84cc36,NAGALAKSHMI529,False,01/21/2025 08:51:23,01/21/2025
Member Deals - Best Buy,c0add7d9-9892-410f-b582-28283455ed38,RTUMMALA999,True,01/21/2025 06:12:54,01/21/2025
Member Deals - Best Buy,f39e9ceb-e194-4d38-bdf8-70264672be5b,NAGALAKSHMI529,True,01/21/2025 06:27:44,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,bd26dc7e-e76a-4b03-ad91-569063d0ba52,SHIVA005_ARCH,False,01/21/2025 22:21:29,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,570c7d19-61b6-4c86-b2f9-03766df29f58,NAGALAKSHMI529,False,01/21/2025 09:33:25,01/21/2025
Member Deals - Best Buy,f89a892e-5a60-449c-a820-e7e1a451db31,ANVITAD23,False,01/21/2025 01:08:43,01/21/2025
Schedule a Service - Best Buy,97ab1bed-7bc3-40e9-96e0-6bb9535c049d,THOTARAVANA3,True,01/21/2025 03:50:19,01/21/2025
Clearance Electronics Outlet - Best Buy,9793735b-3b48-487a-85b6-644a80c71b9e,SRIKANTHPITTA18,True,01/21/2025 11:55:35,01/21/2025
Member Deals - Best Buy,25c293a1-b3a2-4fe2-a1e7-6ef0da6a640f,SHIVA005_ARCH,False,01/21/2025 16:05:40,01/21/2025
Clearance Electronics Outlet - Best Buy,cc1d6d16-0867-4ebf-a280-993c1d7b7e85,VIKATARI,True,01/21/2025 16:01:08,01/21/2025
Best Buy Support & Customer Service,362b5032-323c-4722-8f8c-f627acb3f1d5,SRIBIGDATA24,False,01/21/2025 14:54:08,01/21/2025
Schedule a Service - Best Buy,c01ae6f8-6f27-478b-bc16-7bf098fe1f03,RTUMMALA999,False,01/21/2025 21:45:09,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,12cb6df7-e0c6-4fef-a2ef-86af6502ac6e,NAGALAKSHMI529,False,01/21/2025 09:45:45,01/21/2025
Best Buy Support & Customer Service,1121ab02-c6a1-4f8f-abf4-6690e10344dc,VIJAYCHIMATA,True,01/21/2025 01:56:45,01/21/2025
Best Buy Top Deals,f21184a6-8772-48a2-8039-e3160a602a16,NANDY_12,False,01/21/2025 02:00:45,01/21/2025
Remote Support: Geek Squad - Best Buy,c5b23452-c3e0-4a77-be27-e9551eb35798,BHAVANA916,True,01/21/2025 20:27:19,01/21/2025
Clearance Electronics Outlet - Best Buy,e0436ca1-b81f-4d90-863b-c2f20c3b6c10,ABAGAM,False,01/21/2025 15:38:11,01/21/2025
Clearance Electronics Outlet - Best Buy,45a8cfea-c411-4fc1-aec0-6388bc1e028a,RTUMMALA999,True,01/21/2025 11:09:53,01/21/2025
Cart - Best Buy,870b1c1e-148a-4c99-980a-d32fdd0f1abe,MANIDEEPBOYAPATI9,False,01/21/2025 13:50:07,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,6c891e21-3e21-41e8-8030-a924219aa465,VIJAYCHIMATA,True,01/21/2025 20:59:16,01/21/2025
Remote Support: Geek Squad - Best Buy,45d2cf68-e660-4f21-827f-5352eb5cb88f,MANIDEEPBOYAPATI9,True,01/21/2025 14:49:18,01/21/2025
Track Your Repair - Best Buy,c333d3cd-a16c-4960-876e-81b84099c4d1,AMRUTHABOYAPATI,True,01/21/2025 07:42:11,01/21/2025
Cart - Best Buy,9ec10a2f-6b97-4cc1-b166-175eab0ba5e7,ABAGAM,False,01/21/2025 03:20:52,01/21/2025
Member Deals - Best Buy,5e2805db-fd7f-49f9-99f3-a3f6c8b45689,RTUMMALA999,True,01/21/2025 09:31:32,01/21/2025
Clearance Electronics Outlet - Best Buy,0702b87b-f7d4-4c7e-80cf-8091994ef12c,BHAVANA916,True,01/21/2025 01:13:44,01/21/2025
Remote Support: Geek Squad - Best Buy,23b644f1-5cbf-42b7-9994-22b7fab10a9c,AMRUTHABOYAPATI,True,01/21/2025 10:29:29,01/21/2025
Schedule a Service - Best Buy,0b7de13b-afc7-484e-8ae6-8b18363d8f29,SASI2025,True,01/21/2025 01:38:37,01/21/2025
Track Your Repair - Best Buy,be6cd6fa-7e02-4aec-8e69-9315270e2f71,RTUMMALA999,True,01/21/2025 09:45:44,01/21/2025
Track Your Repair - Best Buy,f7c48538-9736-4c30-b2a0-07c1287a1635,ABAGAM,False,01/21/2025 20:49:04,01/21/2025
Member Deals - Best Buy,f368e590-4c1c-4885-8cfa-bdf470af4242,SHIVA005_ARCH,True,01/21/2025 01:48:28,01/21/2025
Clearance Electronics Outlet - Best Buy,36f047e6-0f0d-4644-ba36-b8ad8e1c2e0b,NANDY_12,False,01/21/2025 06:47:54,01/21/2025
Track Your Repair - Best Buy,9ab6d062-4279-44f4-930b-a9e2627a7673,BHAVANA916,False,01/21/2025 17:56:05,01/21/2025
Cart - Best Buy,700e8ca1-daea-42e5-becf-b1b09c7410cb,NANDY_12,True,01/21/2025 10:00:56,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,a0e900fe-d8f3-465b-a327-a89272cddb14,RTUMMALA999,False,01/21/2025 09:23:49,01/21/2025
Track Your Repair - Best Buy,660991d0-2147-4f14-a100-7abea40c1f7b,SRIKANTHPITTA18,False,01/21/2025 22:36:42,01/21/2025
Cart - Best Buy,c200875a-b36d-4f2f-9c6b-1ee7ded2f844,VIKATARI,True,01/21/2025 19:08:01,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,5b3b9a2d-05c4-4c8a-b107-9b0ecbd5143e,RTUMMALA999,True,01/21/2025 02:36:34,01/21/2025
Best Buy Support & Customer Service,b940be3e-3e53-4d4b-8e4c-fe62395fcc5d,SASI2025,False,01/21/2025 12:09:29,01/21/2025
Best Buy Top Deals,76439d1d-1b67-413d-9154-e3c5263713ad,VIKATARI,False,01/21/2025 20:11:26,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,f5d5f6fb-d58f-4608-8867-0a6958c9650d,ABAGAM,True,01/21/2025 20:33:57,01/21/2025
Best Buy Support & Customer Service,620c571e-3aac-46fc-aed9-e345d9b8221b,THOTARAVANA3,True,01/21/2025 11:51:16,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,7cba3f6f-50f9-4355-b068-a983fa12ab2d,AMRUTHABOYAPATI,True,01/21/2025 21:21:17,01/21/2025
Cart - Best Buy,ccaba11a-d710-4ddb-8dfd-2cf561d4dc13,ANVITAD23,False,01/21/2025 09:57:10,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,80e97cdd-4bdf-4861-bfdd-f7afdc43abd9,SASI2025,True,01/21/2025 02:27:19,01/21/2025
Track Your Repair - Best Buy,ce14f173-3bdd-4024-a071-bbd4e67fb789,VIKATARI,False,01/21/2025 13:25:06,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,d6288fc1-f6c4-4166-838c-9b980648339b,RTUMMALA999,True,01/21/2025 03:52:35,01/21/2025
Best Buy Top Deals,94116cc2-4238-443d-b191-68aa889156d7,VIKATARI,True,01/21/2025 12:17:58,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,f25ab79f-4835-43e4-824e-fb74483448fc,NANDY_12,True,01/21/2025 00:15:57,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,c781db81-30fd-4b7d-bb3f-4b67fc2f90e2,BHAVANA916,False,01/21/2025 15:16:23,01/21/2025
Remote Support: Geek Squad - Best Buy,5185b007-cb93-4bac-a0f3-f318f081ac76,SRIKANTHPITTA18,False,01/21/2025 11:06:51,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,16a0ac39-ae53-40ad-b1f0-af7c1b82a79d,THOTARAVANA3,True,01/21/2025 04:09:47,01/21/2025
Track Your Repair - Best Buy,473690df-7326-4ad1-9869-8ee6303e7bb0,NANDY_12,False,01/21/2025 10:01:06,01/21/2025
Schedule a Service - Best Buy,805e9ac3-ec04-4cff-a6c3-f7c2ddd33989,ANVITAD23,False,01/21/2025 00:49:56,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,06a662cd-8ee4-45e5-b95f-d95648d1eb40,ABAGAM,False,01/21/2025 19:53:02,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,4ee22280-4650-4ced-9d5d-185d51257d8d,VIJAYCHIMATA,True,01/21/2025 19:09:10,01/21/2025
Remote Support: Geek Squad - Best Buy,423ace75-53f5-4ae8-a8ef-7fb042b9bbaa,MANIDEEPBOYAPATI9,True,01/21/2025 10:40:15,01/21/2025
Cart - Best Buy,d96e15b2-0fa2-4e3a-94d2-e8947f9c66c9,BHAVANA916,False,01/21/2025 06:43:16,01/21/2025
Cart - Best Buy,5053947d-919f-4381-b215-376ba32ca006,SHIVA005_ARCH,True,01/21/2025 04:07:20,01/21/2025
Schedule a Service - Best Buy,7a382fa2-77f3-4c32-acc5-7dff1e625954,SRIBIGDATA24,False,01/21/2025 12:45:47,01/21/2025
Cart - Best Buy,b7268aa7-17f0-4a48-9b0f-8df64b5d27a0,SASI2025,False,01/21/2025 06:59:14,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,db1fbee1-de77-4b0a-bb43-15d10e3b0ef9,BHAVANA916,False,01/21/2025 17:16:45,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,687a2bc3-f7e1-4c91-837d-887ca0a27ff2,SASI2025,False,01/21/2025 18:45:51,01/21/2025
Clearance Electronics Outlet - Best Buy,4a3c5001-12c5-4160-8576-82499cc011f0,VIKATARI,True,01/21/2025 05:59:45,01/21/2025
Track Your Repair - Best Buy,3caeaac5-b59c-43f5-b87c-9494f480b7fe,MANIDEEPBOYAPATI9,False,01/21/2025 09:27:54,01/21/2025
Schedule a Service - Best Buy,556ebc66-1dcb-4018-9642-ed35c234d573,VIJAYCHIMATA,False,01/21/2025 06:19:06,01/21/2025
Best Buy Support & Customer Service,4d060468-9676-4f07-a783-1ed25bebf969,ABAGAM,True,01/21/2025 05:27:40,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,13674692-60ff-4143-ab33-85ffaf63fa41,THOTARAVANA3,True,01/21/2025 03:07:43,01/21/2025
Cart - Best Buy,d9f3ffd3-2b75-4dd0-85f1-33909559df01,SRIBIGDATA24,False,01/21/2025 21:44:40,01/21/2025
Best Buy Top Deals,fce4dc06-6c5b-4f13-9a3b-c7288cc30482,ANVITAD23,False,01/21/2025 11:44:12,01/21/2025
Schedule a Service - Best Buy,3cad8901-933b-4f8c-8141-a72a41e86a71,RTUMMALA999,False,01/21/2025 18:40:14,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,99911dca-648f-42a0-a9b7-ce92005c62d4,THOTARAVANA3,True,01/21/2025 12:44:32,01/21/2025
Member Deals - Best Buy,f38b6de2-4c43-44db-89ca-068f612fdebe,SRIBIGDATA24,False,01/21/2025 06:42:35,01/21/2025
Member Deals - Best Buy,0dc60e69-4def-4bfe-b32e-5311632ea784,VIKATARI,True,01/21/2025 07:12:41,01/21/2025
Best Buy Support & Customer Service,ad418c8a-bfec-4b5e-863e-58387357ea9f,AMRUTHABOYAPATI,True,01/21/2025 09:51:26,01/21/2025
Track Your Repair - Best Buy,e11961b6-def4-4e8f-9243-de109380d7ec,VIJAYCHIMATA,True,01/21/2025 11:05:42,01/21/2025
Schedule a Service - Best Buy,304b0922-9d43-41e2-bf9f-f0aa42565f96,SRIKANTHPITTA18,True,01/21/2025 16:48:48,01/21/2025
Best Buy Support & Customer Service,bddc974a-b13d-4566-8d7d-b6db483709f2,AMRUTHABOYAPATI,False,01/21/2025 03:53:28,01/21/2025
Schedule a Service - Best Buy,cfb20749-4268-4668-bbd9-fbeb4adef063,NANDY_12,False,01/21/2025 20:22:28,01/21/2025
Best Buy Support & Customer Service,033cd283-c3f2-45c2-a63c-d52fdd08fde6,NAGALAKSHMI529,True,01/21/2025 14:24:49,01/21/2025
Member Deals - Best Buy,cdcabcd9-3647-4730-82e7-2a8aa2306dd7,VIKATARI,True,01/21/2025 07:38:04,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,74f7ec13-dabb-4c9a-ad6b-2f4318478211,NANDY_12,False,01/21/2025 05:47:17,01/21/2025
Member Deals - Best Buy,21e23028-ea34-4be7-8753-d0ba030f843c,VIKATARI,False,01/21/2025 14:15:32,01/21/2025
Clearance Electronics Outlet - Best Buy,5a8a0deb-4025-4c58-87e9-95a92c27289b,MANIDEEPBOYAPATI9,True,01/21/2025 07:56:25,01/21/2025
Member Deals - Best Buy,0f4e9203-4178-438c-964f-a75250772f01,MANIDEEPBOYAPATI9,True,01/21/2025 18:38:48,01/21/2025
Remote Support: Geek Squad - Best Buy,2fbfbe56-bb65-4323-9f82-8766d3b3b745,AMRUTHABOYAPATI,False,01/21/2025 06:18:59,01/21/2025
Member Deals - Best Buy,b86e045a-3b16-422e-864d-361a6725fbb1,SRIBIGDATA24,True,01/21/2025 14:29:21,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,2a9db5f3-c4ad-44e1-beeb-fc183bf26923,SASI2025,False,01/21/2025 04:30:07,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,25f9f110-6d08-4e37-96a8-3568954cc63e,VIJAYCHIMATA,False,01/21/2025 11:44:17,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,5dedd5e5-2b38-4d2a-85b6-22dc633af1b6,VIKATARI,True,01/21/2025 08:54:52,01/21/2025
Clearance Electronics Outlet - Best Buy,4e87b3ef-6c8a-4244-9849-145bcd0f5fe1,AMRUTHABOYAPATI,False,01/21/2025 14:48:29,01/21/2025
Best Buy Support & Customer Service,100aff0a-f49e-4366-8cff-0ab811733010,RTUMMALA999,False,01/21/2025 20:30:26,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,f87bb181-2d9f-4ee2-a6b2-cf22f323ebcc,ABAGAM,False,01/21/2025 09:44:40,01/21/2025
Clearance Electronics Outlet - Best Buy,7013fb02-c884-41c2-ade1-a7e5b8e6fad9,SRIKANTHPITTA18,True,01/21/2025 17:47:40,01/21/2025
Cart - Best Buy,5332cf85-9c81-4b2a-92b8-9e49ce7365fc,ANVITAD23,False,01/21/2025 10:30:16,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,ff0bed66-8941-4dc3-9556-cb6ec05f50e5,AMRUTHABOYAPATI,True,01/21/2025 22:29:24,01/21/2025
Track Your Repair - Best Buy,0f9d2931-b422-4a69-a8f6-c56745f436e0,VIJAYCHIMATA,True,01/21/2025 20:03:01,01/21/2025
Schedule a Service - Best Buy,e2f9b24e-afe1-4195-8277-fc976e2abacf,VIKATARI,True,01/21/2025 23:51:30,01/21/2025
Clearance Electronics Outlet - Best Buy,76d1aeb0-1473-4422-92d4-860b7251c6b3,THOTARAVANA3,False,01/21/2025 11:09:37,01/21/2025
Member Deals - Best Buy,174d13bb-362a-410a-9fe4-33ea1be91860,VIKATARI,True,01/21/2025 04:14:16,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,867ab386-1f4b-4f79-991c-b2068d5648f1,SRIKANTHPITTA18,True,01/21/2025 10:33:06,01/21/2025
Member Deals - Best Buy,51bc8ba1-2d64-4aa7-86c5-f1a61c1a93bb,BHAVANA916,True,01/21/2025 05:35:48,01/21/2025
Track Your Repair - Best Buy,69fb1b8d-02b7-4fe8-9d83-b6c49cf54e06,THOTARAVANA3,True,01/21/2025 02:43:38,01/21/2025
Best Buy Support & Customer Service,781e077c-6341-45f0-8e43-de9b45d5b090,BHAVANA916,False,01/21/2025 23:48:05,01/21/2025
Track Your Repair - Best Buy,77bec1db-4e2f-46d7-b539-17fea2d90d3e,ANVITAD23,True,01/21/2025 20:30:22,01/21/2025
Best Buy Support & Customer Service,4ad7176d-db46-4f36-b7a9-f6dea81be1c8,SRIKANTHPITTA18,True,01/21/2025 07:06:20,01/21/2025
Schedule a Service - Best Buy,a9276988-08f9-4dd0-8231-67ca1102110b,VIKATARI,True,01/21/2025 08:55:51,01/21/2025
Schedule a Service - Best Buy,20043804-b84b-4c21-b3e1-b8cb3035a489,BHAVANA916,True,01/21/2025 20:38:27,01/21/2025
Member Deals - Best Buy,5aa36872-0269-4e4a-af03-bfc6b5871ce1,RTUMMALA999,True,01/21/2025 17:19:28,01/21/2025
Clearance Electronics Outlet - Best Buy,f6582813-cfd3-45e4-9f80-bf7df65774de,SASI2025,False,01/21/2025 13:25:37,01/21/2025
Track Your Repair - Best Buy,0312ae59-f145-4dd7-ba84-0dcf938395b3,SRIBIGDATA24,False,01/21/2025 07:08:59,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,40fe5a49-6293-4e5c-84be-26d34b5100b3,RTUMMALA999,False,01/21/2025 17:03:58,01/21/2025
Deal of the Day: Electronics Deals - Best Buy,1e6d7252-2d22-476c-80d2-3515b36d724b,NAGALAKSHMI529,False,01/21/2025 07:55:59,01/21/2025
Track Your Repair - Best Buy,47a6e3d0-73a9-467d-ad82-4d980abf0451,NANDY_12,False,01/21/2025 07:09:53,01/21/2025
Best Buy | Official Online Store | Shop Now &amp; Save,e9399abf-4e7e-464f-9e2d-5d33c4806aac,THOTARAVANA3,False,01/21/2025 12:15:56,01/21/2025
Cart - Best Buy,4aafd33f-b01f-456e-9ba0-bf2b851b0f24,RTUMMALA999,False,01/21/2025 02:27:38,01/21/2025
Schedule a Service - Best Buy,f9bfdac5-0d46-4546-97f6-6c61ba2844bd,ABAGAM,True,01/21/2025 16:49:44,01/21/2025
Remote Support: Geek Squad - Best Buy,e8b8293d-e350-41c2-ae7a-9e36b65a0ad9,ANVITAD23,True,01/21/2025 09:52:32,01/21/2025
Best Buy Top Deals,e53d4adc-0db1-4456-9b08-924abac4f5c0,NAGALAKSHMI529,False,01/21/2025 14:28:27,01/21/2025
Clearance Electronics Outlet - Best Buy,989984e6-a47a-442d-8a0d-44abe9577134,RTUMMALA999,False,01/21/2025 18:40:06,01/21/2025
